"Point.id","Lon","Lat","Ran","PETmin","TOPOG"
290,-9454805.54136,2533605.80355,1681.65,46,2708
291,-9354805.54136,2533605.80355,1569.71,57.5208,1971
297,-8754805.54136,2533605.80355,943.844,89.48,43
298,-8654805.54136,2533605.80355,1058.28,83.9236,173
299,-8554805.54136,2533605.80355,1174.3,88.1319,112
300,-8454805.54136,2533605.80355,1197.51,89.3438,33
301,-8354805.54136,2533605.80355,1346.65,96.0757,NA
339,-10154805.5414,2433605.80355,1054.39,88.7295,643
340,-10054805.5414,2433605.80355,1107.28,73.7571,2270
341,-9954805.54136,2433605.80355,1001.64,64.0139,3001
342,-9854805.54136,2433605.80355,1065.24,56.1282,2666
343,-9754805.54136,2433605.80355,1090.52,55.0417,2322
344,-9654805.54136,2433605.80355,978.793,45.0556,3312
345,-9554805.54136,2433605.80355,870.959,40.2436,1843
346,-9454805.54136,2433605.80355,732.438,40.9861,1236
347,-9354805.54136,2433605.80355,1290.7,49.7778,3320
348,-9254805.54136,2433605.80355,1226.28,70.3077,117
353,-8754805.54136,2433605.80355,1244.42,79.9239,97
354,-8654805.54136,2433605.80355,1099.92,76.0764,231
355,-8554805.54136,2433605.80355,1142.21,82.5417,120
356,-8454805.54136,2433605.80355,1280.39,89.2019,21
396,-10054805.5414,2333605.80355,824.5,94.1102,114
397,-9954805.54136,2333605.80355,1120.6,76.9918,2191
398,-9854805.54136,2333605.80355,848.427,95.7984,1344
399,-9754805.54136,2333605.80355,982.52,102.256,1718
400,-9654805.54136,2333605.80355,1216.37,72.3269,2230
401,-9554805.54136,2333605.80355,939.855,66.7574,1899
402,-9454805.54136,2333605.80355,678.845,53.1026,1418
403,-9354805.54136,2333605.80355,1648.18,57.1282,2679
404,-9254805.54136,2333605.80355,1526.66,75.8705,153
405,-9154805.54136,2333605.80355,2497.38,68.2857,974
406,-9054805.54136,2333605.80355,2000.4,78.4848,8
407,-8954805.54136,2333605.80355,1754.08,83.5143,13
408,-8854805.54136,2333605.80355,1495.07,84.9684,22
409,-8754805.54136,2333605.80355,1375.67,78.9586,160
410,-8654805.54136,2333605.80355,1145.22,69.9872,249
411,-8554805.54136,2333605.80355,1235.2,80.9032,183
412,-8454805.54136,2333605.80355,1299,95.2667,9
453,-9954805.54136,2233605.80355,1069.7,97.2422,NA
454,-9854805.54136,2233605.80355,997.857,109.038,491
455,-9754805.54136,2233605.80355,1299.22,90.869,2299
456,-9654805.54136,2233605.80355,1234.65,77.1736,2188
457,-9554805.54136,2233605.80355,954.174,70.0449,1558
458,-9454805.54136,2233605.80355,805.851,55.5417,1731
459,-9354805.54136,2233605.80355,1303.14,52.4792,2697
460,-9254805.54136,2233605.80355,2475.98,68,2395
461,-9154805.54136,2233605.80355,2068.41,72.7887,201
462,-9054805.54136,2233605.80355,2561.29,76.0705,379
463,-8954805.54136,2233605.80355,2586.87,80.7847,913
464,-8854805.54136,2233605.80355,2127.75,81.4306,752
465,-8754805.54136,2233605.80355,1552,79.9872,157
466,-8654805.54136,2233605.80355,1286.94,71.7014,273
467,-8554805.54136,2233605.80355,1607.53,80.9236,172
468,-8454805.54136,2233605.80355,1497.25,93.697,NA
511,-9754805.54136,2133605.80355,1062.53,136.144,150
512,-9654805.54136,2133605.80355,1326.74,118.745,1565
513,-9554805.54136,2133605.80355,1547.37,106.266,2137
514,-9454805.54136,2133605.80355,1500.95,69.4028,2898
515,-9354805.54136,2133605.80355,914.455,52.7847,1997
516,-9254805.54136,2133605.80355,1533.84,60.0577,2842
517,-9154805.54136,2133605.80355,1975.21,74.2222,1433
518,-9054805.54136,2133605.80355,1828.34,70.7051,1416
519,-8954805.54136,2133605.80355,1719.9,61.3056,2061
520,-8854805.54136,2133605.80355,2320.7,70.0139,2237
521,-8754805.54136,2133605.80355,2008.02,82.5897,673
522,-8654805.54136,2133605.80355,1553.64,77.5903,504
523,-8554805.54136,2133605.80355,2072.86,77.6471,849
570,-9454805.54136,2033605.80355,1517.28,115.129,1167
571,-9354805.54136,2033605.80355,1182,75.4366,2468
572,-9254805.54136,2033605.80355,965.106,80.2348,3166
573,-9154805.54136,2033605.80355,986.179,105.253,444
574,-9054805.54136,2033605.80355,1439.76,89.863,1508
575,-8954805.54136,2033605.80355,1466.8,72.4808,2159
576,-8854805.54136,2033605.80355,1957.9,66.6315,2433
577,-8754805.54136,2033605.80355,2827.61,85.0059,1374
578,-8654805.54136,2033605.80355,2352.46,78.3782,647
579,-8554805.54136,2033605.80355,3045.72,85.0971,834
580,-8454805.54136,2033605.80355,2388.33,98.7083,551
581,-8354805.54136,2033605.80355,2291.04,98.129,806
582,-8254805.54136,2033605.80355,2040,105.279,688
583,-8154805.54136,2033605.80355,2887,111.583,497
631,-8954805.54136,1933605.80355,2434.11,98.8099,2619
632,-8854805.54136,1933605.80355,1696.74,56.2608,3111
633,-8754805.54136,1933605.80355,2201.99,62.7821,2025
634,-8654805.54136,1933605.80355,2614.19,80.7265,2411
635,-8554805.54136,1933605.80355,2016.23,82.2569,1504
636,-8454805.54136,1933605.80355,1686.84,82.1859,1549
637,-8354805.54136,1933605.80355,1571.27,74.4139,1707
638,-8254805.54136,1933605.80355,1765.62,80.5,1314
639,-8154805.54136,1933605.80355,2733.17,104.125,523
640,-8054805.54136,1933605.80355,2608.12,105.664,78
687,-8954805.54136,1833605.80355,1705.64,136.833,41
688,-8854805.54136,1833605.80355,2314.96,105.015,2881
689,-8754805.54136,1833605.80355,1823.68,78.977,2572
690,-8654805.54136,1833605.80355,1348.58,78.9289,1757
691,-8554805.54136,1833605.80355,1621.64,65.0769,1872
692,-8454805.54136,1833605.80355,1576.35,65.3254,1305
693,-8354805.54136,1833605.80355,1206.13,70.3718,1325
694,-8254805.54136,1833605.80355,1700.09,84.6859,1006
695,-8154805.54136,1833605.80355,2242.64,92.5089,594
696,-8054805.54136,1833605.80355,2616.93,90.472,149
744,-8854805.54136,1733605.80355,1621.25,125,9
745,-8754805.54136,1733605.80355,1748.76,130.997,170
746,-8654805.54136,1733605.80355,1809.87,100.652,1456
747,-8554805.54136,1733605.80355,1899.29,101.178,1120
748,-8454805.54136,1733605.80355,1619.34,99.9913,1838
749,-8354805.54136,1733605.80355,1218.04,76.7051,1352
750,-8254805.54136,1733605.80355,1906.85,80.8264,1079
751,-8154805.54136,1733605.80355,2595.59,103.288,636
752,-8054805.54136,1733605.80355,3011.65,105.012,67
803,-8554805.54136,1633605.80355,1775.48,121.686,NA
804,-8454805.54136,1633605.80355,1770.85,135.975,220
805,-8354805.54136,1633605.80355,1503.7,106.516,1251
806,-8254805.54136,1633605.80355,1891.91,80.9931,1261
807,-8154805.54136,1633605.80355,2759.86,96.1538,430
808,-8054805.54136,1633605.80355,2919.2,104.556,68
861,-8354805.54136,1533605.80355,1331.37,129.176,693
862,-8254805.54136,1533605.80355,1443.24,111.385,621
863,-8154805.54136,1533605.80355,2801.89,98.9408,410
864,-8054805.54136,1533605.80355,4002.97,102.077,105
875,-6954805.54136,1533605.80355,356.167,146.462,287
876,-6854805.54136,1533605.80355,365.949,131.926,328
877,-6754805.54136,1533605.80355,443.111,127.721,155
917,-8354805.54136,1433605.80355,1560.75,141.385,NA
918,-8254805.54136,1433605.80355,1796.68,123.222,1050
919,-8154805.54136,1433605.80355,2633.17,108.744,355
920,-8054805.54136,1433605.80355,4504.02,111.35,151
929,-7154805.54136,1433605.80355,1599.02,108.559,4669
930,-7054805.54136,1433605.80355,1412.83,123.636,4478
931,-6954805.54136,1433605.80355,763.697,142.879,1119
933,-6754805.54136,1433605.80355,579.216,116.161,1165
934,-6654805.54136,1433605.80355,1058.33,109.996,879
974,-8254805.54136,1333605.80355,1869.24,117.674,1071
975,-8154805.54136,1333605.80355,3189.29,104.464,2118
976,-8054805.54136,1333605.80355,4315.71,119.478,1347
984,-7254805.54136,1333605.80355,1086.4,150.245,269
985,-7154805.54136,1333605.80355,1511.57,116.837,4206
986,-7054805.54136,1333605.80355,1702.87,93.9983,4378
987,-6954805.54136,1333605.80355,1060.35,130.687,1003
988,-6854805.54136,1333605.80355,978.413,118.669,1092
989,-6754805.54136,1333605.80355,736.282,89.0139,582
990,-6654805.54136,1333605.80355,1062.92,96.5895,1093
991,-6554805.54136,1333605.80355,1110.94,101.564,1507
992,-6454805.54136,1333605.80355,1114.44,80.4894,1699
993,-6354805.54136,1333605.80355,1594.33,125.826,637
994,-6254805.54136,1333605.80355,731.182,118.864,533
995,-6154805.54136,1333605.80355,996.488,104.59,1901
996,-6054805.54136,1333605.80355,1524.32,115.76,835
997,-5954805.54136,1333605.80355,1614.65,110.645,441
1030,-8254805.54136,1233605.80355,2065.55,117.904,406
1031,-8154805.54136,1233605.80355,2557.68,103.336,1682
1032,-8054805.54136,1233605.80355,3249.26,77.5555,3008
1033,-7954805.54136,1233605.80355,2635.23,109.149,1913
1036,-7654805.54136,1233605.80355,2925.74,117.533,607
1037,-7554805.54136,1233605.80355,2357.73,126.187,339
1039,-7354805.54136,1233605.80355,1277.38,145.677,51
1040,-7254805.54136,1233605.80355,1223.95,144.931,478
1041,-7154805.54136,1233605.80355,1434.08,151.356,162
1042,-7054805.54136,1233605.80355,1935.69,121.204,2613
1043,-6954805.54136,1233605.80355,1513.16,147,146
1044,-6854805.54136,1233605.80355,1201.32,130.54,1480
1045,-6754805.54136,1233605.80355,1045.93,83.3576,2520
1046,-6654805.54136,1233605.80355,1280.1,103.202,1286
1047,-6554805.54136,1233605.80355,1313.05,109.35,970
1048,-6454805.54136,1233605.80355,1178.57,105.36,966
1049,-6354805.54136,1233605.80355,987.628,117.371,797
1050,-6254805.54136,1233605.80355,950.673,121.941,452
1051,-6154805.54136,1233605.80355,1104.89,99.8992,1652
1052,-6054805.54136,1233605.80355,1465.61,121.862,472
1053,-5954805.54136,1233605.80355,1604.5,115.445,1
1054,-5854805.54136,1233605.80355,2007.24,113.822,NA
1088,-8054805.54136,1133605.80355,3567.16,101.802,2558
1089,-7954805.54136,1133605.80355,3124.44,82.7517,2970
1090,-7854805.54136,1133605.80355,3072.03,99.3662,1956
1091,-7754805.54136,1133605.80355,2997.19,120.554,1288
1092,-7654805.54136,1133605.80355,2226.83,123.304,633
1093,-7554805.54136,1133605.80355,2060.3,117.563,816
1094,-7454805.54136,1133605.80355,1842.76,121.5,621
1095,-7354805.54136,1133605.80355,1420.01,141.384,143
1096,-7254805.54136,1133605.80355,1645.84,149.351,234
1097,-7154805.54136,1133605.80355,2193.13,159.276,262
1098,-7054805.54136,1133605.80355,2435.83,112.91,1650
1099,-6954805.54136,1133605.80355,1745.47,149.871,454
1100,-6854805.54136,1133605.80355,1103.79,76.8194,4194
1101,-6754805.54136,1133605.80355,1556.47,117.542,3110
1102,-6654805.54136,1133605.80355,1523.56,137.718,88
1103,-6554805.54136,1133605.80355,1334.75,134.205,113
1104,-6454805.54136,1133605.80355,1204.93,130.816,110
1105,-6354805.54136,1133605.80355,1067.83,124.785,213
1106,-6254805.54136,1133605.80355,1098.2,125.679,257
1107,-6154805.54136,1133605.80355,1034.79,117.257,227
1108,-6054805.54136,1133605.80355,1093.64,113.494,95
1109,-5954805.54136,1133605.80355,1546.04,112.292,9
1110,-5854805.54136,1133605.80355,2158.42,112.659,7
1145,-7954805.54136,1033605.80355,2899.16,119.221,386
1146,-7854805.54136,1033605.80355,3066.87,111.289,964
1147,-7754805.54136,1033605.80355,1815.86,132.46,618
1149,-7554805.54136,1033605.80355,2100.2,126.672,609
1150,-7454805.54136,1033605.80355,2302.35,116.445,1337
1151,-7354805.54136,1033605.80355,2011.39,130.284,1201
1152,-7254805.54136,1033605.80355,2660.79,156.966,479
1153,-7154805.54136,1033605.80355,2792.79,140.983,1430
1154,-7054805.54136,1033605.80355,1764.5,88.8264,3173
1155,-6954805.54136,1033605.80355,1560.63,90.5278,2785
1156,-6854805.54136,1033605.80355,1397.61,95.0385,2847
1157,-6754805.54136,1033605.80355,1577.62,146.09,182
1158,-6654805.54136,1033605.80355,1475.44,139.494,39
1159,-6554805.54136,1033605.80355,1532.96,132.616,58
1160,-6454805.54136,1033605.80355,1374.26,137.378,98
1161,-6354805.54136,1033605.80355,1379.54,138.003,167
1162,-6254805.54136,1033605.80355,1193.54,139.494,331
1163,-6154805.54136,1033605.80355,1062.43,131.521,452
1164,-6054805.54136,1033605.80355,1060.66,110.494,516
1165,-5954805.54136,1033605.80355,1337.53,107.181,719
1166,-5854805.54136,1033605.80355,2057.56,113.75,518
1167,-5754805.54136,1033605.80355,2688.92,114.697,144
1168,-5654805.54136,1033605.80355,2626.22,122.333,33
1202,-7854805.54136,933605.803549,3274.39,119.033,NA
1203,-7754805.54136,933605.803549,2175.69,122.298,925
1205,-7554805.54136,933605.803549,3419.92,109.578,576
1206,-7454805.54136,933605.803549,3373.35,127.239,786
1207,-7354805.54136,933605.803549,3105.47,103.501,3041
1208,-7254805.54136,933605.803549,3634.02,121.467,2420
1209,-7154805.54136,933605.803549,3018.8,141.472,1314
1210,-7054805.54136,933605.803549,1797.6,87.3633,4058
1211,-6954805.54136,933605.803549,2277.6,85.7654,3121
1212,-6854805.54136,933605.803549,1894.18,124.856,243
1213,-6754805.54136,933605.803549,1790.55,134.175,38
1214,-6654805.54136,933605.803549,1766.51,131.358,31
1215,-6554805.54136,933605.803549,1734.15,133.642,29
1216,-6454805.54136,933605.803549,1723.02,136.214,772
1217,-6354805.54136,933605.803549,1710.22,137.37,889
1218,-6254805.54136,933605.803549,1705.4,139.538,1426
1219,-6154805.54136,933605.803549,1481.5,121.026,683
1220,-6054805.54136,933605.803549,1321.47,109.994,513
1221,-5954805.54136,933605.803549,1246.62,110.821,585
1222,-5854805.54136,933605.803549,1808.01,109.538,589
1223,-5754805.54136,933605.803549,2388.56,114.331,328
1224,-5654805.54136,933605.803549,2449.47,124.6,185
1262,-7454805.54136,833605.803549,4995.74,130.365,645
1263,-7354805.54136,833605.803549,3285.8,90.2937,3230
1264,-7254805.54136,833605.803549,2673.92,75.875,2499
1265,-7154805.54136,833605.803549,2772.56,146.631,1391
1266,-7054805.54136,833605.803549,2001.53,71.9147,3569
1267,-6954805.54136,833605.803549,2405.74,71.5835,4211
1268,-6854805.54136,833605.803549,2186.21,116.295,127
1269,-6754805.54136,833605.803549,1998.41,124.446,42
1270,-6654805.54136,833605.803549,2261.12,129.185,48
1271,-6554805.54136,833605.803549,2106.45,137.652,88
1272,-6454805.54136,833605.803549,2151.29,123.168,1532
1273,-6354805.54136,833605.803549,2274.56,114.841,1509
1274,-6254805.54136,833605.803549,2395.36,123.032,1845
1275,-6154805.54136,833605.803549,2295.9,112.917,599
1276,-6054805.54136,833605.803549,2065.93,109.532,360
1277,-5954805.54136,833605.803549,1881.62,116.111,952
1278,-5854805.54136,833605.803549,1718.08,103.069,736
1279,-5754805.54136,833605.803549,2208.74,111.455,405
1280,-5654805.54136,833605.803549,2059.17,116.191,378
1281,-5554805.54136,833605.803549,1713.19,127.483,46
1318,-7454805.54136,733605.803549,6463.51,120.341,735
1319,-7354805.54136,733605.803549,5129.38,97.0879,3296
1320,-7254805.54136,733605.803549,2752.52,88.9001,3150
1321,-7154805.54136,733605.803549,2303.67,99.5095,3107
1322,-7054805.54136,733605.803549,1429.61,53.197,2357
1323,-6954805.54136,733605.803549,2402.15,94.1206,3202
1324,-6854805.54136,733605.803549,2127.69,116.852,70
1325,-6754805.54136,733605.803549,2275.05,123.086,42
1326,-6654805.54136,733605.803549,2467.16,132.858,62
1327,-6554805.54136,733605.803549,2307.7,135.457,611
1328,-6454805.54136,733605.803549,2660.81,102.121,2021
1329,-6354805.54136,733605.803549,2774.59,103.929,1278
1330,-6254805.54136,733605.803549,3101.18,102.183,1696
1331,-6154805.54136,733605.803549,3197.94,103.026,699
1332,-6054805.54136,733605.803549,3097.22,97.1614,1979
1333,-5954805.54136,733605.803549,2335.85,78.5705,1965
1334,-5854805.54136,733605.803549,1642.11,85.3718,2259
1335,-5754805.54136,733605.803549,2392.84,105.485,1551
1336,-5654805.54136,733605.803549,2611.52,113.692,393
1337,-5554805.54136,733605.803549,1940.43,125.156,76
1338,-5454805.54136,733605.803549,1903.25,129.552,26
1339,-5354805.54136,733605.803549,2124.41,121.308,45
1340,-5254805.54136,733605.803549,2236.65,117.307,72
1341,-5154805.54136,733605.803549,2305.05,114.296,73
1374,-7454805.54136,633605.803549,6923.19,124.406,439
1375,-7354805.54136,633605.803549,4269.12,93.3891,3799
1376,-7254805.54136,633605.803549,2174.85,82.2912,4529
1377,-7154805.54136,633605.803549,1393.3,63.2485,2897
1378,-7054805.54136,633605.803549,2590.05,79.3943,2917
1379,-6954805.54136,633605.803549,2315.66,114.935,1100
1380,-6854805.54136,633605.803549,2054.21,115.718,52
1381,-6754805.54136,633605.803549,2566.1,121.533,76
1382,-6654805.54136,633605.803549,2808.2,133.25,54
1383,-6554805.54136,633605.803549,2714.39,131.225,798
1384,-6454805.54136,633605.803549,2960.92,100.811,1333
1385,-6354805.54136,633605.803549,2680.54,129.521,1410
1386,-6254805.54136,633605.803549,3293.26,96.876,1570
1387,-6154805.54136,633605.803549,3606.88,104.222,1383
1388,-6054805.54136,633605.803549,3592.48,103.994,590
1389,-5954805.54136,633605.803549,2663.26,79.3542,1779
1390,-5854805.54136,633605.803549,1683.98,77.138,1462
1391,-5754805.54136,633605.803549,2295.34,90.1154,1150
1392,-5654805.54136,633605.803549,2613.16,116.313,783
1393,-5554805.54136,633605.803549,2255.62,121.91,124
1394,-5454805.54136,633605.803549,2271.86,123.705,286
1395,-5354805.54136,633605.803549,2247.48,120.069,192
1396,-5254805.54136,633605.803549,2366.65,114.924,308
1397,-5154805.54136,633605.803549,2646.48,108.301,214
1398,-5054805.54136,633605.803549,3244.38,115.329,68
1430,-7454805.54136,533605.803549,6772.15,122.811,494
1431,-7354805.54136,533605.803549,2027.18,81.0624,3543
1432,-7254805.54136,533605.803549,1660.02,99.4736,3288
1433,-7154805.54136,533605.803549,1819.31,66.7613,3500
1434,-7054805.54136,533605.803549,3071.27,110.654,2836
1435,-6954805.54136,533605.803549,2299.59,115.364,93
1436,-6854805.54136,533605.803549,2399.11,114.718,96
1437,-6754805.54136,533605.803549,2793.1,118.139,105
1438,-6654805.54136,533605.803549,2945.74,125.614,59
1439,-6554805.54136,533605.803549,2965.6,128.9,559
1440,-6454805.54136,533605.803549,3109.36,122.414,1962
1441,-6354805.54136,533605.803549,3044.1,108.675,1636
1442,-6254805.54136,533605.803549,3062.18,82.0399,1330
1443,-6154805.54136,533605.803549,2974.79,93.0604,2170
1444,-6054805.54136,533605.803549,2812.48,100.993,1419
1445,-5954805.54136,533605.803549,2142.7,102.242,1078
1446,-5854805.54136,533605.803549,1274.14,111.338,967
1447,-5754805.54136,533605.803549,1256.68,110.777,827
1448,-5654805.54136,533605.803549,1961.14,123.665,543
1449,-5554805.54136,533605.803549,2198.08,119.875,295
1450,-5454805.54136,533605.803549,2470.3,116.538,600
1451,-5354805.54136,533605.803549,2417.47,118.201,306
1452,-5254805.54136,533605.803549,2518.44,110.889,349
1453,-5154805.54136,533605.803549,2592.3,103.167,211
1454,-5054805.54136,533605.803549,3463.44,108.194,230
1455,-4954805.54136,533605.803549,3549.96,113.353,114
1486,-7454805.54136,433605.803549,5616.37,111.652,1804
1487,-7354805.54136,433605.803549,1706.18,71.3833,3656
1488,-7254805.54136,433605.803549,1949.62,102.46,2502
1489,-7154805.54136,433605.803549,2414.87,84.875,3268
1490,-7054805.54136,433605.803549,2654.24,119.461,191
1491,-6954805.54136,433605.803549,2443.25,121.394,155
1492,-6854805.54136,433605.803549,2520.23,117.514,150
1493,-6754805.54136,433605.803549,2850.5,118.496,118
1494,-6654805.54136,433605.803549,3045.61,120.971,132
1495,-6554805.54136,433605.803549,3043.46,124.188,215
1496,-6454805.54136,433605.803549,3251.3,124.772,821
1497,-6354805.54136,433605.803549,3271.38,109.726,2075
1498,-6254805.54136,433605.803549,2676.35,96.9464,952
1499,-6154805.54136,433605.803549,2386.22,96.2932,865
1500,-6054805.54136,433605.803549,2127.56,105.128,1178
1501,-5954805.54136,433605.803549,1827.37,120.211,784
1502,-5854805.54136,433605.803549,1458.12,126.938,140
1509,-5154805.54136,433605.803549,2416.26,99.7692,453
1608,-6454805.54136,233605.803549,3370.96,122.578,225
1652,-7654805.54136,133605.803549,1941.97,117.787,333
1653,-7554805.54136,133605.803549,2959.59,80.6704,4015
1654,-7454805.54136,133605.803549,1799.82,58.122,3001
1665,-6354805.54136,133605.803549,3050.01,105.541,1865
1708,-7654805.54136,33605.803549,2403.01,97.9329,1377
1709,-7554805.54136,33605.803549,1388.35,54.937,4460
1710,-7454805.54136,33605.803549,2472.38,83.885,3534
1711,-7354805.54136,33605.803549,3507.77,106.769,307
1764,-7654805.54136,-66394.196451,2288.79,86.5229,3660
1765,-7554805.54136,-66394.196451,1306.63,48.317,2788
1766,-7454805.54136,-66394.196451,3325.56,87.6895,2390
1767,-7354805.54136,-66394.196451,3120.93,106.051,73
1819,-7754805.54136,-166394.196451,870.677,99.7458,555
1820,-7654805.54136,-166394.196451,1663.85,81.2749,4563
1821,-7554805.54136,-166394.196451,1714.56,58.3264,3235
1822,-7454805.54136,-166394.196451,3583.42,94.6784,564
1823,-7354805.54136,-166394.196451,3034.3,104.313,92
1875,-7754805.54136,-266394.196451,615.402,99.0592,611
1876,-7654805.54136,-266394.196451,1295.48,84.7068,3890
1877,-7554805.54136,-266394.196451,1852.08,60.5929,3192
1878,-7454805.54136,-266394.196451,3275.67,97.9643,560
1932,-7654805.54136,-366394.196451,914.866,67.0551,4046
1933,-7554805.54136,-366394.196451,2096.15,75.1368,2905
1935,-7354805.54136,-366394.196451,2609.93,109.378,71
1938,-7054805.54136,-366394.196451,3038.85,120.306,32
1941,-6754805.54136,-366394.196451,2937.24,111.919,24
1987,-7754805.54136,-466394.196451,539.489,101.607,1849
1988,-7654805.54136,-466394.196451,1067.49,65.3854,3384
1989,-7554805.54136,-466394.196451,2506.12,84.9674,1747
1990,-7454805.54136,-466394.196451,2394.59,117.719,525
1994,-7054805.54136,-466394.196451,2837.5,122.963,20
1997,-6754805.54136,-466394.196451,2744.3,112.162,24
2044,-7654805.54136,-566394.196451,1130.48,67.2795,2424
2045,-7554805.54136,-566394.196451,2462.32,94.8723,1638
2050,-7054805.54136,-566394.196451,2602.65,124.458,17
2100,-7654805.54136,-666394.196451,887.314,70.9329,3132
2101,-7554805.54136,-666394.196451,1793.86,87.3788,2736
2105,-7154805.54136,-666394.196451,2379.8,132.71,41
2157,-7554805.54136,-766394.196451,856.627,66.9015,2728
2158,-7454805.54136,-766394.196451,1275.53,71.6236,1869
2159,-7354805.54136,-766394.196451,1948.95,113.444,814
2213,-7554805.54136,-866394.196451,1003.72,49.4708,2663
2382,-7454805.54136,-1166394.19645,745.355,37.7601,3733
2383,-7354805.54136,-1166394.19645,1419.67,69.8722,3972
2440,-7254805.54136,-1266394.19645,2063.74,94.2715,2719
2496,-7254805.54136,-1366394.19645,1756.66,66.1677,3772
2505,-6354805.54136,-1366394.19645,1678.23,110.358,90
2556,-6854805.54136,-1466394.19645,2330.32,87.61,232
2614,-6654805.54136,-1566394.19645,2096.31,85.6962,60
2666,-7054805.54136,-1666394.19645,1008.68,48.6587,4267
2667,-6954805.54136,-1666394.19645,896.777,38.7486,3482
2668,-6854805.54136,-1666394.19645,2691.02,61.4472,4440
2669,-6754805.54136,-1666394.19645,3937.58,78.2288,2125
2670,-6654805.54136,-1666394.19645,2455.26,83.9944,600
2726,-6654805.54136,-1766394.19645,2261.89,59.4794,2548
2727,-6554805.54136,-1766394.19645,1874.99,77.8698,966
2734,-5854805.54136,-1766394.19645,1658.81,74.5237,405
2782,-6654805.54136,-1866394.19645,1135.74,36.8384,4634
2783,-6554805.54136,-1866394.19645,1642.35,63.8611,1771
2784,-6454805.54136,-1866394.19645,1759.36,77.8503,807
2790,-5854805.54136,-1866394.19645,1428.31,72.1048,428
2838,-6654805.54136,-1966394.19645,823.099,34.4449,2584
2839,-6554805.54136,-1966394.19645,1341.41,58.6183,4200
2840,-6454805.54136,-1966394.19645,1878.69,67.5506,1575
2895,-6554805.54136,-2066394.19645,789.82,35.3202,3311
2896,-6454805.54136,-2066394.19645,1516.95,51.8435,3599
2901,-5954805.54136,-2066394.19645,1108.2,62.2157,341
2952,-6454805.54136,-2166394.19645,722.901,30.2276,2792
2953,-6354805.54136,-2166394.19645,1504.03,43.2749,3984
2954,-6254805.54136,-2166394.19645,2728.9,62.9304,3773
2955,-6154805.54136,-2166394.19645,1863.31,63.0227,1108
3010,-6254805.54136,-2266394.19645,631.745,43.357,2237
3011,-6154805.54136,-2266394.19645,919.835,52.4924,1869
3012,-6054805.54136,-2266394.19645,900.066,60.929,344
3067,-6154805.54136,-2366394.19645,884.827,49.8041,2056
3123,-6154805.54136,-2466394.19645,873.248,41.4451,1702
3179,-6154805.54136,-2566394.19645,790.066,37.2314,1731
3235,-6154805.54136,-2666394.19645,802.388,35.68,2139
3290,-6254805.54136,-2766394.19645,521.77,22.8877,3965
3410,-5454805.54136,-2966394.19645,1383.35,41.9502,207
3411,-5354805.54136,-2966394.19645,1567.19,40.4912,282
3465,-5554805.54136,-3066394.19645,1207.45,42.8495,101
3521,-5554805.54136,-3166394.19645,1367.7,40.7172,227
3522,-5454805.54136,-3166394.19645,1482.76,39.4075,358
3524,-5254805.54136,-3166394.19645,1692.46,36.583,286
3580,-5254805.54136,-3266394.19645,1667.74,35.785,411
3635,-5354805.54136,-3366394.19645,1705.31,36.9721,274
1343,-4954805.54136,733605.803549,NA,NA,NA
1344,-4854805.54136,733605.803549,NA,NA,NA
1345,-10354805.5414,633605.803549,NA,NA,NA
1346,-10254805.5414,633605.803549,NA,NA,NA
1347,-10154805.5414,633605.803549,NA,NA,NA
1348,-10054805.5414,633605.803549,NA,NA,NA
1349,-9954805.54136,633605.803549,NA,NA,NA
1350,-9854805.54136,633605.803549,NA,NA,NA
1351,-9754805.54136,633605.803549,NA,NA,NA
1352,-9654805.54136,633605.803549,NA,NA,NA
1353,-9554805.54136,633605.803549,NA,NA,NA
1354,-9454805.54136,633605.803549,NA,NA,NA
1355,-9354805.54136,633605.803549,NA,NA,NA
1356,-9254805.54136,633605.803549,NA,NA,NA
1357,-9154805.54136,633605.803549,NA,NA,NA
1358,-9054805.54136,633605.803549,NA,NA,NA
1359,-8954805.54136,633605.803549,NA,NA,NA
1360,-8854805.54136,633605.803549,NA,NA,NA
1361,-8754805.54136,633605.803549,NA,NA,NA
1362,-8654805.54136,633605.803549,NA,NA,NA
1363,-8554805.54136,633605.803549,NA,NA,NA
1364,-8454805.54136,633605.803549,NA,NA,NA
1365,-8354805.54136,633605.803549,NA,NA,NA
1366,-8254805.54136,633605.803549,NA,NA,NA
1367,-8154805.54136,633605.803549,NA,NA,NA
1368,-8054805.54136,633605.803549,NA,NA,NA
1369,-7954805.54136,633605.803549,NA,NA,NA
1370,-7854805.54136,633605.803549,NA,NA,NA
1371,-7754805.54136,633605.803549,NA,NA,NA
1372,-7654805.54136,633605.803549,NA,NA,NA
1373,-7554805.54136,633605.803549,NA,NA,NA
1399,-4954805.54136,633605.803549,NA,NA,NA
1400,-4854805.54136,633605.803549,NA,NA,NA
1401,-10354805.5414,533605.803549,NA,NA,NA
1402,-10254805.5414,533605.803549,NA,NA,NA
1403,-10154805.5414,533605.803549,NA,NA,NA
1404,-10054805.5414,533605.803549,NA,NA,NA
1405,-9954805.54136,533605.803549,NA,NA,NA
1406,-9854805.54136,533605.803549,NA,NA,NA
1407,-9754805.54136,533605.803549,NA,NA,NA
1408,-9654805.54136,533605.803549,NA,NA,NA
1409,-9554805.54136,533605.803549,NA,NA,NA
1410,-9454805.54136,533605.803549,NA,NA,NA
